customerUniqueId,customerContractOneId,customerOneId,isParentOf,manufacturerOneId,manufacturerUniqueId,partNameCustomer,partNameManufacturer,partNumberCustomer,partNumberManufacturer,productionCountryCode,productionDateGmt,qualityAlert,qualityType,manufacturerContractOneId,uniqueId
Partner_00002_BILSTEIN_1579,,Partner_00004_ZF,['Partner_ERROR_CP_7143'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1579,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1579
Partner_00002_BILSTEIN_1581,,Partner_00004_ZF,['Partner_ERROR_CP_7152'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1581,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1581
Partner_00002_BILSTEIN_1583,,Partner_00004_ZF,['Partner_ERROR_CP_7161'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1583,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1583
Partner_00002_BILSTEIN_1585,,Partner_00004_ZF,['Partner_ERROR_CP_7170'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1585,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1585
Partner_00002_BILSTEIN_1587,,Partner_00004_ZF,['Partner_ERROR_CP_7179'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1587,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1587
Partner_00002_BILSTEIN_1589,,Partner_00004_ZF,['Partner_ERROR_CP_7188'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1589,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1589
Partner_00002_BILSTEIN_1591,,Partner_00004_ZF,['Partner_ERROR_CP_7197'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1591,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1591
Partner_00002_BILSTEIN_1593,,Partner_00004_ZF,['Partner_ERROR_CP_7206'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1593,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1593
Partner_00002_BILSTEIN_1595,,Partner_00004_ZF,['Partner_ERROR_CP_7215'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1595,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1595
Partner_00002_BILSTEIN_1597,,Partner_00004_ZF,['Partner_ERROR_CP_7224'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1597,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1597
Partner_00002_BILSTEIN_1599,,Partner_00004_ZF,['Partner_ERROR_CP_7233'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1599,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1599
Partner_00002_BILSTEIN_1601,,Partner_00004_ZF,['Partner_ERROR_CP_7242'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1601,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1601
Partner_00002_BILSTEIN_1603,,Partner_00004_ZF,['Partner_ERROR_CP_7251'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1603,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1603
Partner_00002_BILSTEIN_1605,,Partner_00004_ZF,['Partner_ERROR_CP_7260'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1605,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1605
Partner_00002_BILSTEIN_1607,,Partner_00004_ZF,['Partner_ERROR_CP_7269'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1607,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1607
Partner_00002_BILSTEIN_1609,,Partner_00004_ZF,['Partner_ERROR_CP_7278'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1609,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1609
Partner_00002_BILSTEIN_1611,,Partner_00004_ZF,['Partner_ERROR_CP_7287'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1611,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1611
Partner_00002_BILSTEIN_1613,,Partner_00004_ZF,['Partner_ERROR_CP_7296'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1613,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1613
Partner_00002_BILSTEIN_1615,,Partner_00004_ZF,['Partner_ERROR_CP_7305'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1615,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1615
Partner_00002_BILSTEIN_1617,,Partner_00004_ZF,['Partner_ERROR_CP_7314'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1617,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1617
Partner_00002_BILSTEIN_1619,,Partner_00004_ZF,['Partner_ERROR_CP_7323'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1619,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1619
Partner_00002_BILSTEIN_1621,,Partner_00004_ZF,['Partner_ERROR_CP_7332'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1621,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1621
Partner_00002_BILSTEIN_1623,,Partner_00004_ZF,['Partner_ERROR_CP_7341'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1623,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1623
Partner_00002_BILSTEIN_1625,,Partner_00004_ZF,['Partner_ERROR_CP_7350'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1625,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1625
Partner_00002_BILSTEIN_1627,,Partner_00004_ZF,['Partner_ERROR_CP_7359'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1627,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1627
Partner_00002_BILSTEIN_1629,,Partner_00004_ZF,['Partner_ERROR_CP_7368'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1629,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1629
Partner_00002_BILSTEIN_1631,,Partner_00004_ZF,['Partner_ERROR_CP_7377'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1631,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1631
Partner_00002_BILSTEIN_1633,,Partner_00004_ZF,['Partner_ERROR_CP_7386'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1633,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1633
Partner_00002_BILSTEIN_1635,,Partner_00004_ZF,['Partner_ERROR_CP_7395'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1635,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1635
Partner_00002_BILSTEIN_1637,,Partner_00004_ZF,['Partner_ERROR_CP_7404'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1637,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1637
Partner_00002_BILSTEIN_1639,,Partner_00004_ZF,['Partner_ERROR_CP_7413'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1639,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1639
Partner_00002_BILSTEIN_1641,,Partner_00004_ZF,['Partner_ERROR_CP_7422'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1641,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1641
Partner_00002_BILSTEIN_1643,,Partner_00004_ZF,['Partner_ERROR_CP_7431'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1643,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1643
Partner_00002_BILSTEIN_1645,,Partner_00004_ZF,['Partner_ERROR_CP_7440'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1645,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1645
Partner_00002_BILSTEIN_1647,,Partner_00004_ZF,['Partner_ERROR_CP_7449'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1647,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1647
Partner_00002_BILSTEIN_1649,,Partner_00004_ZF,['Partner_ERROR_CP_7458'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1649,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1649
Partner_00002_BILSTEIN_1651,,Partner_00004_ZF,['Partner_ERROR_CP_7467'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1651,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1651
Partner_00002_BILSTEIN_1653,,Partner_00004_ZF,['Partner_ERROR_CP_7476'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1653,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1653
Partner_00002_BILSTEIN_1655,,Partner_00004_ZF,['Partner_ERROR_CP_7485'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1655,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1655
Partner_00002_BILSTEIN_1657,,Partner_00004_ZF,['Partner_ERROR_CP_7494'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1657,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1657
Partner_00002_BILSTEIN_1659,,Partner_00004_ZF,['Partner_ERROR_CP_7503'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1659,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1659
Partner_00002_BILSTEIN_1661,,Partner_00004_ZF,['Partner_ERROR_CP_7512'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1661,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1661
Partner_00002_BILSTEIN_1663,,Partner_00004_ZF,['Partner_ERROR_CP_7521'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1663,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1663
Partner_00002_BILSTEIN_1665,,Partner_00004_ZF,['Partner_ERROR_CP_7530'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1665,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1665
Partner_00002_BILSTEIN_1667,,Partner_00004_ZF,['Partner_ERROR_CP_7539'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1667,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1667
Partner_00002_BILSTEIN_1669,,Partner_00004_ZF,['Partner_ERROR_CP_7548'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1669,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1669
Partner_00002_BILSTEIN_1671,,Partner_00004_ZF,['Partner_ERROR_CP_7557'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1671,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1671
Partner_00002_BILSTEIN_1673,,Partner_00004_ZF,['Partner_ERROR_CP_7566'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1673,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1673
Partner_00002_BILSTEIN_1675,,Partner_00004_ZF,['Partner_ERROR_CP_7575'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1675,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1675
Partner_00002_BILSTEIN_1677,,Partner_00004_ZF,['Partner_ERROR_CP_7584'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1677,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1677
Partner_00002_BILSTEIN_1679,,Partner_00004_ZF,['Partner_ERROR_CP_7593'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1679,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1679
Partner_00002_BILSTEIN_1681,,Partner_00004_ZF,['Partner_ERROR_CP_7602'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1681,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1681
Partner_00002_BILSTEIN_1683,,Partner_00004_ZF,['Partner_ERROR_CP_7611'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1683,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1683
Partner_00002_BILSTEIN_1685,,Partner_00004_ZF,['Partner_ERROR_CP_7620'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1685,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1685
Partner_00002_BILSTEIN_1687,,Partner_00004_ZF,['Partner_ERROR_CP_7629'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1687,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1687
Partner_00002_BILSTEIN_1689,,Partner_00004_ZF,['Partner_ERROR_CP_7638'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1689,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1689
Partner_00002_BILSTEIN_1691,,Partner_00004_ZF,['Partner_ERROR_CP_7647'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1691,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1691
Partner_00002_BILSTEIN_1693,,Partner_00004_ZF,['Partner_ERROR_CP_7656'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1693,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1693
Partner_00002_BILSTEIN_1695,,Partner_00004_ZF,['Partner_ERROR_CP_7665'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1695,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1695
Partner_00002_BILSTEIN_1697,,Partner_00004_ZF,['Partner_ERROR_CP_7674'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1697,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1697
Partner_00002_BILSTEIN_1699,,Partner_00004_ZF,['Partner_ERROR_CP_7683'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1699,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1699
Partner_00002_BILSTEIN_1701,,Partner_00004_ZF,['Partner_ERROR_CP_7692'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1701,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1701
Partner_00002_BILSTEIN_1514,,Partner_00004_ZF,['Partner_ERROR_CP_6847'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1514,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1514
Partner_00002_BILSTEIN_1516,,Partner_00004_ZF,['Partner_ERROR_CP_6856'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1516,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1516
Partner_00002_BILSTEIN_1518,,Partner_00004_ZF,['Partner_ERROR_CP_6865'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1518,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1518
Partner_00002_BILSTEIN_1520,,Partner_00004_ZF,['Partner_ERROR_CP_6874'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1520,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1520
Partner_00002_BILSTEIN_1522,,Partner_00004_ZF,['Partner_ERROR_CP_6883'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1522,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1522
Partner_00002_BILSTEIN_1524,,Partner_00004_ZF,['Partner_ERROR_CP_6892'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1524,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1524
Partner_00002_BILSTEIN_1526,,Partner_00004_ZF,['Partner_ERROR_CP_6901'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1526,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1526
Partner_00002_BILSTEIN_1528,,Partner_00004_ZF,['Partner_ERROR_CP_6910'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1528,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1528
Partner_00002_BILSTEIN_1530,,Partner_00004_ZF,['Partner_ERROR_CP_6919'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1530,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1530
Partner_00002_BILSTEIN_1532,,Partner_00004_ZF,['Partner_ERROR_CP_6928'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1532,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1532
Partner_00002_BILSTEIN_1534,,Partner_00004_ZF,['Partner_ERROR_CP_6937'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1534,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1534
Partner_00002_BILSTEIN_1536,,Partner_00004_ZF,['Partner_ERROR_CP_6946'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1536,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1536
Partner_00002_BILSTEIN_1538,,Partner_00004_ZF,['Partner_ERROR_CP_6955'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1538,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1538
Partner_00002_BILSTEIN_1540,,Partner_00004_ZF,['Partner_ERROR_CP_6964'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1540,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1540
Partner_00002_BILSTEIN_1542,,Partner_00004_ZF,['Partner_ERROR_CP_6973'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1542,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1542
Partner_00002_BILSTEIN_1544,,Partner_00004_ZF,['Partner_ERROR_CP_6982'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1544,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1544
Partner_00002_BILSTEIN_1546,,Partner_00004_ZF,['Partner_ERROR_CP_6991'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1546,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1546
Partner_00002_BILSTEIN_1548,,Partner_00004_ZF,['Partner_ERROR_CP_7000'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1548,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1548
Partner_00002_BILSTEIN_1550,,Partner_00004_ZF,['Partner_ERROR_CP_7009'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1550,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1550
Partner_00002_BILSTEIN_1552,,Partner_00004_ZF,['Partner_ERROR_CP_7018'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1552,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1552
Partner_00002_BILSTEIN_1554,,Partner_00004_ZF,['Partner_ERROR_CP_7027'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1554,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1554
Partner_00002_BILSTEIN_1556,,Partner_00004_ZF,['Partner_ERROR_CP_7036'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1556,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1556
Partner_00002_BILSTEIN_1558,,Partner_00004_ZF,['Partner_ERROR_CP_7045'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1558,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1558
Partner_00002_BILSTEIN_1560,,Partner_00004_ZF,['Partner_ERROR_CP_7054'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1560,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1560
Partner_00002_BILSTEIN_1562,,Partner_00004_ZF,['Partner_ERROR_CP_7063'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1562,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1562
Partner_00002_BILSTEIN_1564,,Partner_00004_ZF,['Partner_ERROR_CP_7072'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1564,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1564
Partner_00002_BILSTEIN_1566,,Partner_00004_ZF,['Partner_ERROR_CP_7081'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1566,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1566
Partner_00002_BILSTEIN_1568,,Partner_00004_ZF,['Partner_ERROR_CP_7090'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1568,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1568
Partner_00002_BILSTEIN_1570,,Partner_00004_ZF,['Partner_ERROR_CP_7099'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1570,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1570
Partner_00002_BILSTEIN_1572,,Partner_00004_ZF,['Partner_ERROR_CP_7108'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1572,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1572
Partner_00002_BILSTEIN_1574,,Partner_00004_ZF,['Partner_ERROR_CP_7117'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1574,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1574
Partner_00002_BILSTEIN_1576,,Partner_00004_ZF,['Partner_ERROR_CP_7126'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1576,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1576
Partner_00002_BILSTEIN_1578,,Partner_00004_ZF,['Partner_ERROR_CP_7135'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1578,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1578
Partner_00002_BILSTEIN_1580,,Partner_00004_ZF,['Partner_ERROR_CP_7144'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1580,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1580
Partner_00002_BILSTEIN_1582,,Partner_00004_ZF,['Partner_ERROR_CP_7153'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1582,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1582
Partner_00002_BILSTEIN_1584,,Partner_00004_ZF,['Partner_ERROR_CP_7162'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1584,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1584
Partner_00002_BILSTEIN_1586,,Partner_00004_ZF,['Partner_ERROR_CP_7171'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1586,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1586
Partner_00002_BILSTEIN_1588,,Partner_00004_ZF,['Partner_ERROR_CP_7180'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1588,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1588
Partner_00002_BILSTEIN_1590,,Partner_00004_ZF,['Partner_ERROR_CP_7189'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1590,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1590
Partner_00002_BILSTEIN_1592,,Partner_00004_ZF,['Partner_ERROR_CP_7198'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1592,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1592
Partner_00002_BILSTEIN_1594,,Partner_00004_ZF,['Partner_ERROR_CP_7207'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1594,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1594
Partner_00002_BILSTEIN_1596,,Partner_00004_ZF,['Partner_ERROR_CP_7216'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1596,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1596
Partner_00002_BILSTEIN_1598,,Partner_00004_ZF,['Partner_ERROR_CP_7225'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1598,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1598
Partner_00002_BILSTEIN_1600,,Partner_00004_ZF,['Partner_ERROR_CP_7234'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1600,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1600
Partner_00002_BILSTEIN_1602,,Partner_00004_ZF,['Partner_ERROR_CP_7243'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1602,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1602
Partner_00002_BILSTEIN_1604,,Partner_00004_ZF,['Partner_ERROR_CP_7252'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1604,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1604
Partner_00002_BILSTEIN_1606,,Partner_00004_ZF,['Partner_ERROR_CP_7261'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1606,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1606
Partner_00002_BILSTEIN_1608,,Partner_00004_ZF,['Partner_ERROR_CP_7270'],Partner_00002_BILSTEIN,Partner_00002_BILSTEIN_1608,Valve,Valve,18592,18592,DE,2021-06-09,False,,,Partner_00002_BILSTEIN_1608
